id,name,category,school_id,riasec_code,heat,employment_rate,intro,core_courses,career_paths,industry_outlook,suits
A280_2c7dc49e,电气工程及其自动化,工学,A280,RI,50.0,0.85,,,,,
A280_8e153a1f,广播电视编导,工学,A280,RI,50.0,0.85,,,,,
A280_4e58d419,信息管理与信息系统,管理学,A280,EC,50.0,0.85,,,,,
A280_3890e652,信息工程,工学,A280,RI,50.0,0.85,,,,,
A280_65072ce5,国际经济与贸易,经济学,A280,IE,50.0,0.85,,,,,
A280_7776202f,机械工程,工学,A280,RI,50.0,0.85,,,,,
A280_dc73e816,戏剧影视文学,艺术学,A280,AE,50.0,0.85,,,,,
A280_ecce1d27,材料科学与工程,理学,A280,IR,50.0,0.85,,,,,
A280_3e2d31c8,环境工程,工学,A280,RI,50.0,0.85,,,,,
A280_49ba25b1,土木工程,工学,A280,RI,50.0,0.85,,,,,
A273_3e090082,法学,法学,A273,SE,50.0,0.85,,,,,
A273_65072ce5,国际经济与贸易,经济学,A273,IE,50.0,0.85,,,,,
A273_f900b277,金融学,经济学,A273,IE,50.0,0.85,,,,,
A273_afe1eaff,数据科学与大数据技术,理学,A273,IR,50.0,0.85,,,,,
A273_c7d86068,人工智能,工学,A273,RI,50.0,0.85,,,,,
A273_908d202e,国际政治,法学,A273,SE,50.0,0.85,,,,,
A273_cdc6585a,物流管理,管理学,A273,EC,50.0,0.85,,,,,
A273_bf991b45,数学与应用数学,理学,A273,IR,50.0,0.85,,,,,
C800_c915fa39,大数据技术,工学,C800,RI,50.0,0.85,,,,,
C800_25826e66,软件技术,工学,C800,RI,50.0,0.85,,,,,
A852_d5cab863,新能源汽车检测与维修技术,工学,A852,RI,50.0,0.85,,,,,
A852_518cfe08,餐饮智能管理,管理学,A852,EC,50.0,0.85,,,,,
A852_ed875a16,计算机应用技术,工学,A852,RI,50.0,0.85,,,,,
A852_68343c70,计算机网络技术,工学,A852,RI,50.0,0.85,,,,,
A852_8fd82b2e,工业机器人技术,工学,A852,RI,50.0,0.85,,,,,
A852_46129690,电子商务,管理学,A852,EC,50.0,0.85,,,,,
A852_69b2c5f6,新能源汽车技术,工学,A852,RI,50.0,0.85,,,,,
A852_a0eed8ba,酒店管理与数字化运营,管理学,A852,EC,50.0,0.85,,,,,
A852_c89c522f,药学,医学,A852,IS,50.0,0.85,,,,,
A852_a9cc3c82,护理,医学,A852,IS,50.0,0.85,,,,,
A852_b2c69533,空中乘务,工学,A852,RI,50.0,0.85,,,,,
A852_b3f12b93,学前教育,教育学,A852,SI,50.0,0.85,,,,,
A856_e8d2189a,电子信息类,工学,A856,RI,50.0,0.85,,,,,
A856_906b86a8,轨道交通信号与控制,工学,A856,RI,50.0,0.85,,,,,
A856_bd7bc963,车辆工程,工学,A856,RI,50.0,0.85,,,,,
A856_16bfbf6d,翻译,文学,A856,AS,50.0,0.85,,,,,
A856_072d611f,交通运输,工学,A856,RI,50.0,0.85,,,,,
A856_438cd1eb,飞行器制造工程,工学,A856,RI,50.0,0.85,,,,,
A856_53ffbecd,智能车辆工程,工学,A856,RI,50.0,0.85,,,,,
A856_b55f2fba,铁道工程,工学,A856,RI,50.0,0.85,,,,,
A856_201d194b,电子封装技术,工学,A856,RI,50.0,0.85,,,,,
A856_8bcf7ab8,数据计算及应用,工学,A856,RI,50.0,0.85,,,,,
A856_ef03e947,制药工程,工学,A856,RI,50.0,0.85,,,,,
A856_743b9ff1,机械设计制造及自动化,艺术学,A856,AE,50.0,0.85,,,,,
A856_9f86f3ae,智能控制技术,工学,A856,RI,50.0,0.85,,,,,
A856_581d2c55,工业设计,艺术学,A856,AE,50.0,0.85,,,,,
A856_3e2d31c8,环境工程,工学,A856,RI,50.0,0.85,,,,,
A856_4d4223ab,服装设计与工程,艺术学,A856,AE,50.0,0.85,,,,,
A856_ba2c21d1,纺织工程,工学,A856,RI,50.0,0.85,,,,,
A856_ab553e84,涂料工程,工学,A856,RI,50.0,0.85,,,,,
C588_cd813457,数字媒体技术,工学,C588,RI,50.0,0.85,,,,,
C588_4709004e,传播与策划,文学,C588,AS,50.0,0.85,,,,,
C588_2cc02b28,空间数字建模与应用技术,工学,C588,RI,50.0,0.85,,,,,
C588_3c1b6527,风景园林设计,艺术学,C588,AE,50.0,0.85,,,,,
C588_4bc1eaa1,美术教育,教育学,C588,SI,50.0,0.85,,,,,
A270_2782407f,汉语言文学,文学,A270,AS,50.0,0.85,,,,,
A270_3e090082,法学,法学,A270,SE,50.0,0.85,,,,,
A270_aa3f7342,英语,文学,A270,AS,50.0,0.85,,,,,
A270_c623ac23,思想政治教育,教育学,A270,SI,50.0,0.85,,,,,
A270_b82b453b,汉语国际教育,教育学,A270,SI,50.0,0.85,,,,,
A270_e8d2189a,电子信息类,工学,A270,RI,50.0,0.85,,,,,
A270_bf991b45,数学与应用数学,理学,A270,IR,50.0,0.85,,,,,
A270_27aa541b,教育学,教育学,A270,SI,50.0,0.85,,,,,
A270_ed84e193,行政管理,管理学,A270,EC,50.0,0.85,,,,,
A270_48f2e170,法语,文学,A270,AS,50.0,0.85,,,,,
A270_f7bdd2ad,数学类,理学,A270,IR,50.0,0.85,,,,,
A270_f42d7a2f,计算机科学与技术,理学,A270,IR,50.0,0.85,,,,,
A270_9bd3c246,物理学,理学,A270,IR,50.0,0.85,,,,,
A270_28fa8a95,经济学,经济学,A270,IE,50.0,0.85,,,,,
A270_bd184702,生物制药,工学,A270,RI,50.0,0.85,,,,,
A270_84396dfd,电子信息工程,工学,A270,RI,50.0,0.85,,,,,
A270_dc73e816,戏剧影视文学,艺术学,A270,AE,50.0,0.85,,,,,
A270_db8cb124,生物科学,理学,A270,IR,50.0,0.85,,,,,
A270_709841ef,旅游管理类,管理学,A270,EC,50.0,0.85,,,,,
A270_9b91223a,食品安全与检测,工学,A270,RI,50.0,0.85,,,,,
A270_8e153a1f,广播电视编导,工学,A270,RI,50.0,0.85,,,,,
A270_b6e62066,园艺,农学,A270,RI,50.0,0.85,,,,,
A270_49ba25b1,土木工程,工学,A270,RI,50.0,0.85,,,,,
A270_a916be2b,汽车服务工程,工学,A270,RI,50.0,0.85,,,,,
D893_c7d86068,人工智能,工学,D893,RI,50.0,0.85,,,,,
A259_2c7dc49e,电气工程及其自动化,工学,A259,RI,50.0,0.85,,,,,
A259_9a8524b9,软件工程,工学,A259,RI,50.0,0.85,,,,,
A259_c7d86068,人工智能,工学,A259,RI,50.0,0.85,,,,,
A259_9aaf36a4,机械设计制造及其自动化,艺术学,A259,AE,50.0,0.85,,,,,
A259_76b7a70a,智能制造工程,工学,A259,RI,50.0,0.85,,,,,
A259_e9eadee8,工商管理类,管理学,A259,EC,50.0,0.85,,,,,
A259_0406904e,大数据管理与应用,管理学,A259,EC,50.0,0.85,,,,,
A259_d2b920f3,复合材料与工程,工学,A259,RI,50.0,0.85,,,,,
C799_444cff4b,会计学,管理学,C799,EC,50.0,0.85,,,,,
C799_14fae387,日语,文学,C799,AS,50.0,0.85,,,,,
C799_fed416a3,数字媒体技术,工学,C799,RI,50.0,0.85,,,,,
C799_f42d7a2f,计算机科学与技术,理学,C799,IR,50.0,0.85,,,,,
E781_b7828461,物联网应用技术,工学,E781,RI,50.0,0.85,,,,,
E781_3c1b6527,风景园林设计,艺术学,E781,AE,50.0,0.85,,,,,
E781_754503f7,建筑智能化工程技术,工学,E781,RI,50.0,0.85,,,,,
E781_f9f67f33,园林技术,农学,E781,RI,50.0,0.85,,,,,
E781_7367d687,市政工程技术,工学,E781,RI,50.0,0.85,,,,,
E781_96943c59,花卉生产与花艺,工学,E781,RI,50.0,0.85,,,,,
E781_04ad59b9,智慧城市管理技术,管理学,E781,EC,50.0,0.85,,,,,
E781_ea303df3,装配式建筑工程技术,工学,E781,RI,50.0,0.85,,,,,
E781_d7e5b627,测绘地理信息技术,工学,E781,RI,50.0,0.85,,,,,
E781_0ab7e49f,智能建造技术,工学,E781,RI,50.0,0.85,,,,,
E781_ba925ecb,市政管网智能检测与维护,工学,E781,RI,50.0,0.85,,,,,
E781_08ffaa27,工程造价,工学,E781,RI,50.0,0.85,,,,,
E781_1a1365e2,房地产经营与管理,管理学,E781,EC,50.0,0.85,,,,,
C586_a9cc3c82,护理,医学,C586,IS,50.0,0.85,,,,,
C586_9827507d,应用英语,文学,C586,AS,50.0,0.85,,,,,
C586_17add3f2,机电一体化技术,工学,C586,RI,50.0,0.85,,,,,
C586_69b2c5f6,新能源汽车技术,工学,C586,RI,50.0,0.85,,,,,
C586_3ee347ba,卫生信息管理,医学,C586,IS,50.0,0.85,,,,,
C586_2726b3d3,数控技术,工学,C586,RI,50.0,0.85,,,,,
C586_c763c11e,健身指导与管理,管理学,C586,EC,50.0,0.85,,,,,
C586_a075fcbd,现代物流管理,管理学,C586,EC,50.0,0.85,,,,,
A279_dc73e816,戏剧影视文学,艺术学,A279,AE,50.0,0.85,,,,,
A279_8e153a1f,广播电视编导,工学,A279,RI,50.0,0.85,,,,,
A279_ac1dc400,戏剧学,艺术学,A279,AE,50.0,0.85,,,,,
A279_88b2f436,影视摄影与制作,艺术学,A279,AE,50.0,0.85,,,,,
A279_26a3eadd,艺术管理,艺术学,A279,AE,50.0,0.85,,,,,
A279_209819c4,戏剧教育,教育学,A279,SI,50.0,0.85,,,,,
B835_3e090082,法学,法学,B835,SE,50.0,0.85,,,,,
B835_c8322f96,知识产权,法学,B835,SE,50.0,0.85,,,,,
B835_85571a9a,监狱学,工学,B835,RI,50.0,0.85,,,,,
B835_1327dc49,审计学,管理学,B835,EC,50.0,0.85,,,,,
B835_8b650e7b,应用心理学,理学,B835,IR,50.0,0.85,,,,,
B835_aa3f7342,英语,文学,B835,AS,50.0,0.85,,,,,
B835_790a8f4f,电子商务及法律,管理学,B835,EC,50.0,0.85,,,,,
B835_16bfbf6d,翻译,文学,B835,AS,50.0,0.85,,,,,
B835_2f88eb15,网络与新媒体,工学,B835,RI,50.0,0.85,,,,,
B835_859e25d2,广播电视学,工学,B835,RI,50.0,0.85,,,,,
B835_0bbd8357,俄语,文学,B835,AS,50.0,0.85,,,,,
B835_8e153a1f,广播电视编导,工学,B835,RI,50.0,0.85,,,,,
A275_5ef3ce53,旅游英语,管理学,A275,EC,50.0,0.85,,,,,
A275_9fd779fd,大数据与会计,管理学,A275,EC,50.0,0.85,,,,,
A275_5edc3804,大数据与财务管理,管理学,A275,EC,50.0,0.85,,,,,
A275_4168ab6d,旅游日语,管理学,A275,EC,50.0,0.85,,,,,
A275_251a2590,西式烹饪工艺,工学,A275,RI,50.0,0.85,,,,,
A275_e62376d6,旅游管理,管理学,A275,EC,50.0,0.85,,,,,
A275_4104bd41,会展策划与管理,管理学,A275,EC,50.0,0.85,,,,,
A275_8c8ddcb0,应用西班牙语,文学,A275,AS,50.0,0.85,,,,,
A275_46129690,电子商务,管理学,A275,EC,50.0,0.85,,,,,
A275_cec166e5,休闲服务与管理,管理学,A275,EC,50.0,0.85,,,,,
A275_a0eed8ba,酒店管理与数字化运营,管理学,A275,EC,50.0,0.85,,,,,
A275_518cfe08,餐饮智能管理,管理学,A275,EC,50.0,0.85,,,,,
A275_94af9ef9,应用韩语,工学,A275,RI,50.0,0.85,,,,,
A275_678f599b,葡萄酒文化与营销,工学,A275,RI,50.0,0.85,,,,,
A275_b2c69533,空中乘务,工学,A275,RI,50.0,0.85,,,,,
B833_3e090082,法学,法学,B833,SE,50.0,0.85,,,,,
B833_5a018655,酒店管理,管理学,B833,EC,50.0,0.85,,,,,
B833_4256513d,财务管理,管理学,B833,EC,50.0,0.85,,,,,
B833_afe1eaff,数据科学与大数据技术,理学,B833,IR,50.0,0.85,,,,,
B833_3486b2ec,食品质量与安全,工学,B833,RI,50.0,0.85,,,,,
B833_17add3f2,机电一体化技术,工学,B833,RI,50.0,0.85,,,,,
B833_d6274491,电气自动化技术,工学,B833,RI,50.0,0.85,,,,,
B833_d4260074,智能控制技术,工学,B833,RI,50.0,0.85,,,,,
B833_a075fcbd,现代物流管理,管理学,B833,EC,50.0,0.85,,,,,
E394_14c7ff7d,机场运行服务与管理,管理学,E394,EC,50.0,0.85,,,,,
E394_b9d45e04,民航运输服务,工学,E394,RI,50.0,0.85,,,,,
E394_d0435f11,飞机机电设备维修,工学,E394,RI,50.0,0.85,,,,,
E394_9a3633ad,飞机结构修理,工学,E394,RI,50.0,0.85,,,,,
E394_83753c3d,航空发动机维修技术,工学,E394,RI,50.0,0.85,,,,,
E394_41c06279,无人机应用技术,工学,E394,RI,50.0,0.85,,,,,
E394_7b148273,民航安全技术管理,管理学,E394,EC,50.0,0.85,,,,,
E394_91b39502,航空发动机装配调试技术,工学,E394,RI,50.0,0.85,,,,,
E394_ab5022b0,飞行器数字化制造技术,工学,E394,RI,50.0,0.85,,,,,
E394_af6d69ed,通用航空器维修,工学,E394,RI,50.0,0.85,,,,,
E394_7da91de9,航空物流管理,管理学,E394,EC,50.0,0.85,,,,,
E394_4d6d465a,航空地面设备维修,工学,E394,RI,50.0,0.85,,,,,
E394_bfd00552,机场电工技术,工学,E394,RI,50.0,0.85,,,,,
E394_4964b331,航空复合材料成型与加工技术,工学,E394,RI,50.0,0.85,,,,,
E394_b2c69533,空中乘务,工学,E394,RI,50.0,0.85,,,,,
E394_76b07ba9,民航空中安全保卫,工学,E394,RI,50.0,0.85,,,,,
C584_9fd779fd,大数据与会计,管理学,C584,EC,50.0,0.85,,,,,
C584_f3288f8b,宠物医疗技术,工学,C584,RI,50.0,0.85,,,,,
C584_8fd82b2e,工业机器人技术,工学,C584,RI,50.0,0.85,,,,,
C584_1fe34877,智能医疗装备技术,工学,C584,RI,50.0,0.85,,,,,
C584_46129690,电子商务,管理学,C584,EC,50.0,0.85,,,,,
C584_a729efdb,宠物养护与驯导,工学,C584,RI,50.0,0.85,,,,,
C584_587a3e69,跨境电子商务,管理学,C584,EC,50.0,0.85,,,,,
C584_a0eed8ba,酒店管理与数字化运营,管理学,C584,EC,50.0,0.85,,,,,
C798_6b66ea69,建设工程管理,管理学,C798,EC,50.0,0.85,,,,,
C798_8eb4c300,建筑工程技术,工学,C798,RI,50.0,0.85,,,,,
C798_a0eed8ba,酒店管理与数字化运营,管理学,C798,EC,50.0,0.85,,,,,
C798_9fd779fd,大数据与会计,管理学,C798,EC,50.0,0.85,,,,,
C798_cd813457,数字媒体技术,工学,C798,RI,50.0,0.85,,,,,
C798_25826e66,软件技术,工学,C798,RI,50.0,0.85,,,,,
C798_68343c70,计算机网络技术,工学,C798,RI,50.0,0.85,,,,,
C798_d8ef589f,信息安全技术应用,工学,C798,RI,50.0,0.85,,,,,
C798_69b2c5f6,新能源汽车技术,工学,C798,RI,50.0,0.85,,,,,
C798_9ffd0c61,国际邮轮乘务管理,管理学,C798,EC,50.0,0.85,,,,,
C798_8cee4075,建筑设计,艺术学,C798,AE,50.0,0.85,,,,,
C798_70efb883,建筑室内设计,艺术学,C798,AE,50.0,0.85,,,,,
C798_a9cc3c82,护理,医学,C798,IS,50.0,0.85,,,,,
C798_754503f7,建筑智能化工程技术,工学,C798,RI,50.0,0.85,,,,,
C798_3c1b6527,风景园林设计,艺术学,C798,AE,50.0,0.85,,,,,
C798_b3f12b93,学前教育,教育学,C798,SI,50.0,0.85,,,,,
C798_04ad59b9,智慧城市管理技术,管理学,C798,EC,50.0,0.85,,,,,
C798_2cc02b28,空间数字建模与应用技术,工学,C798,RI,50.0,0.85,,,,,
E840_cdea327e,飞行器维修技术,工学,E840,RI,50.0,0.85,,,,,
E840_a08c050c,人工智能技术应用,工学,E840,RI,50.0,0.85,,,,,
E840_1aa71e55,智能机器人技术,工学,E840,RI,50.0,0.85,,,,,
A254_3e090082,法学,法学,A254,SE,50.0,0.85,,,,,
A254_e307215e,交通管理,管理学,A254,EC,50.0,0.85,,,,,
A254_2c7dc49e,电气工程及其自动化,工学,A254,RI,50.0,0.85,,,,,
A254_9aaf36a4,机械设计制造及其自动化,艺术学,A254,AE,50.0,0.85,,,,,
A254_f42d7a2f,计算机科学与技术,理学,A254,IR,50.0,0.85,,,,,
A254_cdc6585a,物流管理,管理学,A254,EC,50.0,0.85,,,,,
A254_c623ac23,思想政治教育,教育学,A254,SI,50.0,0.85,,,,,
A254_5fba82ab,国际邮轮管理,管理学,A254,EC,50.0,0.85,,,,,
A254_08aed457,船舶与海洋工程,工学,A254,RI,50.0,0.85,,,,,
A254_072d611f,交通运输,工学,A254,RI,50.0,0.85,,,,,
A254_67f60883,港口航道与海岸工程,工学,A254,RI,50.0,0.85,,,,,
A274_3e090082,法学,法学,A274,SE,50.0,0.85,,,,,
A274_ca92bc72,税收学,经济学,A274,IE,50.0,0.85,,,,,
A274_cdc6585a,物流管理,管理学,A274,EC,50.0,0.85,,,,,
A274_afe1eaff,数据科学与大数据技术,理学,A274,IR,50.0,0.85,,,,,
A274_aa3f7342,英语,文学,A274,AS,50.0,0.85,,,,,
A274_68ada59f,经济统计学,经济学,A274,IE,50.0,0.85,,,,,
A264_444cff4b,会计学,管理学,A264,EC,50.0,0.85,,,,,
A264_f42d7a2f,计算机科学与技术,理学,A264,IR,50.0,0.85,,,,,
A264_9aaf36a4,机械设计制造及其自动化,艺术学,A264,AE,50.0,0.85,,,,,
A264_6e949db5,食品科学与工程,理学,A264,IR,50.0,0.85,,,,,
A264_29cd73a5,生物科学类,理学,A264,IR,50.0,0.85,,,,,
A264_35c71873,海洋资源与环境,工学,A264,RI,50.0,0.85,,,,,
A264_5ee6ad01,水产类,农学,A264,RI,50.0,0.85,,,,,
A264_55ca5f23,海洋渔业科学与技术,理学,A264,IR,50.0,0.85,,,,,
A264_4e58d419,信息管理与信息系统,管理学,A264,EC,50.0,0.85,,,,,
A264_859b5b98,市场营销,管理学,A264,EC,50.0,0.85,,,,,
E780_17add3f2,机电一体化技术,工学,E780,RI,50.0,0.85,,,,,
E780_b0db03ca,数字化设计与制造技术,艺术学,E780,AE,50.0,0.85,,,,,
E780_c9dd8ba7,应用化工技术,工学,E780,RI,50.0,0.85,,,,,
E780_48fae588,高分子材料智能制造技术,工学,E780,RI,50.0,0.85,,,,,
E780_d4260074,智能控制技术,工学,E780,RI,50.0,0.85,,,,,
E780_a075fcbd,现代物流管理,管理学,E780,EC,50.0,0.85,,,,,
E780_97b24ee7,工业互联网应用,工学,E780,RI,50.0,0.85,,,,,
E780_208ea55b,智慧旅游技术应用,管理学,E780,EC,50.0,0.85,,,,,
E780_c37cc251,新能源材料应用技术,工学,E780,RI,50.0,0.85,,,,,
E780_2e8e55df,分析检验技术,医学,E780,IS,50.0,0.85,,,,,
E780_d8c0a594,安全技术与管理,管理学,E780,EC,50.0,0.85,,,,,
A252_19938fe1,工科试验班,工学,A252,RI,50.0,0.85,,,,,
A252_f25bb6a7,光电信息科学与工程,理学,A252,IR,50.0,0.85,,,,,
A252_a07a947b,经济管理试验班,经济学,A252,IE,50.0,0.85,,,,,
A252_735daeec,理科试验班,工学,A252,RI,50.0,0.85,,,,,
A252_0acea3b7,电子信息科学与技术,理学,A252,IR,50.0,0.85,,,,,
A252_f9afc305,工商管理,管理学,A252,EC,50.0,0.85,,,,,
A252_f12fbcad,新闻传播学类,文学,A252,AS,50.0,0.85,,,,,
A252_9aaf36a4,机械设计制造及其自动化,艺术学,A252,AE,50.0,0.85,,,,,
A252_e5a6b730,会展经济与管理,经济学,A252,IE,50.0,0.85,,,,,
A256_2c7dc49e,电气工程及其自动化,工学,A256,RI,50.0,0.85,,,,,
A256_175f7b6a,自动化,工学,A256,RI,50.0,0.85,,,,,
A256_9a8524b9,软件工程,工学,A256,RI,50.0,0.85,,,,,
A256_84396dfd,电子信息工程,工学,A256,RI,50.0,0.85,,,,,
A256_568e336e,核电技术与控制工程,工学,A256,RI,50.0,0.85,,,,,
A256_5a81d791,集成电路设计与集成系统,艺术学,A256,AE,50.0,0.85,,,,,
A256_42f28426,新能源科学与工程,理学,A256,IR,50.0,0.85,,,,,
A256_db068082,能源与动力工程,工学,A256,RI,50.0,0.85,,,,,
A256_eba295c9,核工程与核技术,工学,A256,RI,50.0,0.85,,,,,
A256_c49b8947,信息与计算科学,理学,A256,IR,50.0,0.85,,,,,
A256_3a540716,应用物理学,理学,A256,IR,50.0,0.85,,,,,
A256_4e58d419,信息管理与信息系统,管理学,A256,EC,50.0,0.85,,,,,
A256_4f712deb,能源服务工程,工学,A256,RI,50.0,0.85,,,,,
A256_c9d36cc2,化学工程与工艺,理学,A256,IR,50.0,0.85,,,,,
C499_ed875a16,计算机应用技术,工学,C499,RI,50.0,0.85,,,,,
C499_d6274491,电气自动化技术,工学,C499,RI,50.0,0.85,,,,,
C499_1aa71e55,智能机器人技术,工学,C499,RI,50.0,0.85,,,,,
C499_c915fa39,大数据技术,工学,C499,RI,50.0,0.85,,,,,
C499_25826e66,软件技术,工学,C499,RI,50.0,0.85,,,,,
C499_8fd82b2e,工业机器人技术,工学,C499,RI,50.0,0.85,,,,,
C499_68343c70,计算机网络技术,工学,C499,RI,50.0,0.85,,,,,
C499_d8ef589f,信息安全技术应用,工学,C499,RI,50.0,0.85,,,,,
C499_17add3f2,机电一体化技术,工学,C499,RI,50.0,0.85,,,,,
C499_9827507d,应用英语,文学,C499,AS,50.0,0.85,,,,,
C499_754503f7,建筑智能化工程技术,工学,C499,RI,50.0,0.85,,,,,
C499_63d3a268,智能互联网络技术,工学,C499,RI,50.0,0.85,,,,,
C499_a609fd91,现代通信技术,工学,C499,RI,50.0,0.85,,,,,
C499_2be72bd6,应用电子技术,工学,C499,RI,50.0,0.85,,,,,
C499_d4260074,智能控制技术,工学,C499,RI,50.0,0.85,,,,,
C499_d0435f11,飞机机电设备维修,工学,C499,RI,50.0,0.85,,,,,
C499_ba47b89b,飞机电子设备维修,工学,C499,RI,50.0,0.85,,,,,
C499_b0db03ca,数字化设计与制造技术,艺术学,C499,AE,50.0,0.85,,,,,
C499_219fb53d,微电子技术,工学,C499,RI,50.0,0.85,,,,,
C499_c710053a,密码技术应用,工学,C499,RI,50.0,0.85,,,,,
D747_c0a280d6,摄影摄像技术,艺术学,D747,AE,50.0,0.85,,,,,
D747_d29514f6,影视编导,艺术学,D747,AE,50.0,0.85,,,,,
D747_2eae152b,影视多媒体技术,艺术学,D747,AE,50.0,0.85,,,,,
B458_7ae2d684,计算机类,工学,B458,RI,50.0,0.85,,,,,
B458_2b1ae875,机械类,工学,B458,RI,50.0,0.85,,,,,
B458_201d194b,电子封装技术,工学,B458,RI,50.0,0.85,,,,,
B458_2c7dc49e,电气工程及其自动化,工学,B458,RI,50.0,0.85,,,,,
B458_65072ce5,国际经济与贸易,经济学,B458,IE,50.0,0.85,,,,,
B458_fb295ea3,焊接技术与工程,工学,B458,RI,50.0,0.85,,,,,
B458_68ada59f,经济统计学,经济学,B458,IE,50.0,0.85,,,,,
B458_7a8ffa6f,机械电子工程,工学,B458,RI,50.0,0.85,,,,,
B458_9be1ca2e,工业工程,工学,B458,RI,50.0,0.85,,,,,
B458_cdc6585a,物流管理,管理学,B458,EC,50.0,0.85,,,,,
E778_aa7301ca,烹饪工艺与营养,工学,E778,RI,50.0,0.85,,,,,
E778_2726b3d3,数控技术,工学,E778,RI,50.0,0.85,,,,,
E778_d6274491,电气自动化技术,工学,E778,RI,50.0,0.85,,,,,
E778_3994e6bc,商务数据分析与应用,工学,E778,RI,50.0,0.85,,,,,
E778_212ee248,工业互联网技术,工学,E778,RI,50.0,0.85,,,,,
E778_8fd82b2e,工业机器人技术,工学,E778,RI,50.0,0.85,,,,,
E778_69b2c5f6,新能源汽车技术,工学,E778,RI,50.0,0.85,,,,,
E778_a06e4416,汽车制造与试验技术,工学,E778,RI,50.0,0.85,,,,,
E778_08ffaa27,工程造价,工学,E778,RI,50.0,0.85,,,,,
C801_46a4a68a,社会工作,工学,C801,RI,50.0,0.85,,,,,
C801_b0282a39,安全防范技术,工学,C801,RI,50.0,0.85,,,,,
C801_e62376d6,旅游管理,管理学,C801,EC,50.0,0.85,,,,,
C801_a075fcbd,现代物流管理,管理学,C801,EC,50.0,0.85,,,,,
C801_8fd82b2e,工业机器人技术,工学,C801,RI,50.0,0.85,,,,,
C801_e0c7e175,汽车检测与维修技术,工学,C801,RI,50.0,0.85,,,,,
C801_9fd779fd,大数据与会计,管理学,C801,EC,50.0,0.85,,,,,
C801_17add3f2,机电一体化技术,工学,C801,RI,50.0,0.85,,,,,
C801_587a3e69,跨境电子商务,管理学,C801,EC,50.0,0.85,,,,,
C801_b7828461,物联网应用技术,工学,C801,RI,50.0,0.85,,,,,
C801_46129690,电子商务,管理学,C801,EC,50.0,0.85,,,,,
C801_69b2c5f6,新能源汽车技术,工学,C801,RI,50.0,0.85,,,,,
C801_a08c050c,人工智能技术应用,工学,C801,RI,50.0,0.85,,,,,
C801_d8ef589f,信息安全技术应用,工学,C801,RI,50.0,0.85,,,,,
C801_bd299fd9,网络营销与直播电商,工学,C801,RI,50.0,0.85,,,,,
C801_8827f1aa,机械制造及自动化,工学,C801,RI,50.0,0.85,,,,,
C801_a609fd91,现代通信技术,工学,C801,RI,50.0,0.85,,,,,
C801_d71c3f0b,移动互联应用技术,工学,C801,RI,50.0,0.85,,,,,
C801_d4260074,智能控制技术,工学,C801,RI,50.0,0.85,,,,,
C801_d5cab863,新能源汽车检测与维修技术,工学,C801,RI,50.0,0.85,,,,,
C801_91598c60,智能网联汽车技术,工学,C801,RI,50.0,0.85,,,,,
B047_444cff4b,会计学,管理学,B047,EC,50.0,0.85,,,,,
B047_1327dc49,审计学,管理学,B047,EC,50.0,0.85,,,,,
B047_4256513d,财务管理,管理学,B047,EC,50.0,0.85,,,,,
B047_3e090082,法学,法学,B047,SE,50.0,0.85,,,,,
B047_b060c78e,财政学,经济学,B047,IE,50.0,0.85,,,,,
B047_ca92bc72,税收学,经济学,B047,IE,50.0,0.85,,,,,
B047_0531f90f,资产评估,工学,B047,RI,50.0,0.85,,,,,
B047_f900b277,金融学,经济学,B047,IE,50.0,0.85,,,,,
B047_28fa8a95,经济学,经济学,B047,IE,50.0,0.85,,,,,
B047_2782407f,汉语言文学,文学,B047,AS,50.0,0.85,,,,,
B047_f9afc305,工商管理,管理学,B047,EC,50.0,0.85,,,,,
B047_f42d7a2f,计算机科学与技术,理学,B047,IR,50.0,0.85,,,,,
B047_65072ce5,国际经济与贸易,经济学,B047,IE,50.0,0.85,,,,,
B047_481e1720,商务英语,文学,B047,AS,50.0,0.85,,,,,
B047_eae8b14f,保险学,经济学,B047,IE,50.0,0.85,,,,,
B047_5f81dfe7,人力资源管理,管理学,B047,EC,50.0,0.85,,,,,
